site,plot,plot_id,season,year,dip_point,an_maculipennis,an_claviger,cx_pipiens,cs_annulata,cs_morsitans,oc_cantans,oc_caspius,fish,water_boatman,water_beetle_larva,water_beetle,damselfly_larva,dragonfly_larva,phantom_midge,backswimmer,saucer_bug,water_scorpion,water_spider,newt,tadpole,frog,flatworm,gammarus,dry,cleared,width,freeboard,exposure,management,shaded,edgedepth,centredepth,water_temperature_c,flow_speed_m_s,dissolved_oxygen,turbidity,salinity,total_cover,cover_emergent,cover_surface,cover_vertical
82,4,8204,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,1,1,0.15,30,60,15.79,0,151.4,0.31,0.23,0.002777777777777778,0,0,0.002777777777777778
82,4,8204,1,2011,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,1,1,0.1,30,60,NA,0,NA,NA,NA,0.002777777777777778,0,0,0.002777777777777778
82,4,8204,1,2011,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,3,1,0.3,20,50,15.57,0,153.4,0.319,0.24,0.002777777777777778,0,0,0.002777777777777778
82,4,8204,1,2011,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,1,3,1,0.3,20,50,NA,0,NA,NA,NA,0.002777777777777778,0,0,0.002777777777777778
83,1,8301,1,2011,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,2,1,0.8,10,20,12.34,0,185.6,0.658,0.5,0.008333333333333333,0,0,0.008333333333333333
83,1,8301,1,2011,2,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,4,1,0.8,10,10,NA,0,NA,NA,NA,0.008333333333333333,0,0,0.008333333333333333
83,1,8301,1,2011,3,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,4,1,0.5,10,15,13.18,0,176.2,0.568,0.43,0.008333333333333333,0,0,0.008333333333333333
83,1,8301,1,2011,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,4,1,0.7,15,15,NA,0,NA,NA,NA,0.008333333333333333,0,0,0.008333333333333333
83,1,8301,1,2011,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0.5,4,1,0.9,15,20,12.76,0,180.9,0.558,0.42,0.008333333333333333,0,0,0.008333333333333333
83,1,8301,1,2011,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.5,4,1,0.6,10,20,NA,0,NA,NA,NA,0.008333333333333333,0,0,0.008333333333333333
83,2,8302,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,3,1,0.5,15,25,14.47,0,163.5,0.596,0.45,0,0,0,0
83,2,8302,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,3,1,0.6,15,30,NA,0,NA,NA,NA,0,0,0,0
83,2,8302,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,1,1,0.15,15,40,16.08,0,148.8,0.556,0.42,0,0,0,0
83,2,8302,1,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,1,1,0.05,15,35,NA,0,NA,NA,NA,0,0,0,0
83,2,8302,1,2011,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,1,1,0.1,10,35,16.53,0,145,0.559,0.42,0,0,0,0
83,2,8302,1,2011,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.7,1,1,0.1,20,30,NA,0,NA,NA,NA,0,0,0,0
83,3,8303,1,2011,1,0,0,0,0,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.05,15,60,17.61,0,136.4,0.564,0.43,0.008395061666666667,0,0,0.008395061666666667
83,3,8303,1,2011,2,0,0,0,0,0,0,0,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.1,10,70,NA,0,NA,NA,NA,0.008395061666666667,0,0,0.008395061666666667
83,3,8303,1,2011,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.1,15,80,16.74,0,143.3,0.57,0.43,0.008395061666666667,0,0,0.008395061666666667
83,3,8303,1,2011,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.15,20,70,NA,0,NA,NA,NA,0.008395061666666667,0,0,0.008395061666666667
83,3,8303,1,2011,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.05,15,70,17.29,0,138.8,0.561,0.43,0.008395061666666667,0,0,0.008395061666666667
83,3,8303,1,2011,6,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,1,1,0.1,15,70,NA,0,NA,NA,NA,0.008395061666666667,0,0,0.008395061666666667
83,4,8304,1,2011,1,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,4,1,0.9,10,30,14.02,0,167.8,0.603,0.46,0.06253086416666666,0,0,0.06253086416666666
83,4,8304,1,2011,2,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,4,1,0.95,20,30,NA,0,NA,NA,NA,0.06253086416666666,0,0,0.06253086416666666
83,4,8304,1,2011,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,4,1,1,20,30,13.98,0,168.2,0.608,0.46,0.06253086416666666,0,0,0.06253086416666666
83,4,8304,1,2011,4,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,4,1,1,20,30,NA,0,NA,NA,NA,0.06253086416666666,0,0,0.06253086416666666
83,4,8304,1,2011,5,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0.5,4,1,1,25,30,13.99,0,168.1,0.607,0.46,0.06253086416666666,0,0,0.06253086416666666
83,4,8304,1,2011,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.5,4,1,1,10,30,NA,0,NA,NA,NA,0.06253086416666666,0,0,0.06253086416666666
84,1,8401,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,15,55,19.02,0,126.2,0.692,0.53,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,1,8401,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,10,60,NA,0,NA,NA,NA,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,1,8401,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,5,60,19.4,0,123.5,0.713,0.55,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,1,8401,1,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,10,60,NA,0,NA,NA,NA,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,1,8401,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,10,60,19.78,0,121.7,0.714,0.56,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,1,8401,1,2011,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.5,1,3,0,10,60,NA,0,NA,NA,NA,0.01950617277777778,0.008395061666666667,0,0.011111111111111112
84,2,8402,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,10,75,19.5,0,123.1,0.718,0.55,0.036111111111111115,0,0,0.036111111111111115
84,2,8402,1,2011,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,20,70,NA,0,NA,NA,NA,0.036111111111111115,0,0,0.036111111111111115
84,2,8402,1,2011,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,20,80,19.67,0,121.5,0.71,0.54,0.036111111111111115,0,0,0.036111111111111115
84,2,8402,1,2011,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,20,70,NA,0,NA,NA,NA,0.036111111111111115,0,0,0.036111111111111115
84,2,8402,1,2011,5,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,25,80,19.43,0,122.8,0.708,0.54,0.036111111111111115,0,0,0.036111111111111115
84,2,8402,1,2011,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.55,1,3,0.1,20,70,NA,0,NA,NA,NA,0.036111111111111115,0,0,0.036111111111111115
84,3,8403,1,2011,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,15,50,20.49,0,116.1,1.047,0.81,0.022283950555555557,0,0,0.022283950555555557
84,3,8403,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,20,60,NA,0,NA,NA,NA,0.022283950555555557,0,0,0.022283950555555557
84,3,8403,1,2011,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,10,50,20.41,0,116.7,1.058,0.82,0.022283950555555557,0,0,0.022283950555555557
84,3,8403,1,2011,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,20,60,NA,0,NA,NA,NA,0.022283950555555557,0,0,0.022283950555555557
84,3,8403,1,2011,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,15,60,20.32,0,117.1,1.06,0.83,0.022283950555555557,0,0,0.022283950555555557
84,3,8403,1,2011,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.3,NA,3,NA,15,60,NA,0,NA,NA,NA,0.022283950555555557,0,0,0.022283950555555557
84,4,8404,1,2011,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,5,3,NA,15,70,19.62,0,121.8,0.932,0.72,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
84,4,8404,1,2011,2,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,NA,3,NA,20,80,NA,0,NA,NA,NA,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
84,4,8404,1,2011,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0.55,NA,3,NA,10,80,20.14,0,118.3,0.94,0.73,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
84,4,8404,1,2011,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,NA,3,NA,15,70,NA,0,NA,NA,NA,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
84,4,8404,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,NA,3,NA,5,55,19.13,0,125.2,0.944,0.73,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
84,4,8404,1,2011,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.55,NA,3,NA,20,50,NA,0,NA,NA,NA,0.012530864166666668,0.006975308611111112,0,0.005555555555555556
85,1,8501,1,2011,1,0,0,26,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.6,1,1,0.15,20,90,16.77,0,143,0.482,0.36,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,1,8501,1,2011,2,0,0,0,0,0,0,0,3,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.9,0.6,1,1,0.1,20,100,NA,0,NA,NA,NA,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,1,8501,1,2011,3,0,0,0,0,0,0,0,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.9,0.6,1,1,0.1,30,90,16.59,0,144.5,0.345,0.26,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,1,8501,1,2011,4,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.6,1,1,0.15,20,90,NA,0,NA,NA,NA,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,1,8501,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.6,1,1,0.1,20,100,16.67,0,143.9,0.391,0.29,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,1,8501,1,2011,6,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.6,1,1,0.1,20,100,NA,0,NA,NA,NA,0.034938271388888886,0.005679012222222222,0,0.029259259166666666
85,2,8502,1,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,2,1,0.8,10,70,15.83,0,150.9,0.537,0.41,0,0,0,0
85,2,8502,1,2011,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,2,1,0.8,10,80,NA,0,NA,NA,NA,0,0,0,0
85,2,8502,1,2011,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,2,1,0.6,10,90,15.68,0,152.3,0.453,0.34,0,0,0,0
85,2,8502,1,2011,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,2,1,0.6,5,50,NA,0,NA,NA,NA,0,0,0,0
85,2,8502,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,1,1,0.05,30,90,15.69,0,152.3,0.456,0.34,0,0,0,0
85,2,8502,1,2011,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.6,1,1,0.05,20,80,NA,0,NA,NA,NA,0,0,0,0
85,3,8503,1,2011,1,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1.5,1.5,5,1,0.15,20,50,15.37,0,155.1,1.031,0.8,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,3,8503,1,2011,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.5,5,1,0.15,20,50,NA,0,NA,NA,NA,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,3,8503,1,2011,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.5,5,1,0.3,20,50,15.15,0,157.2,1.158,0.91,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,3,8503,1,2011,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.5,5,1,0.2,20,50,NA,0,NA,NA,NA,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,3,8503,1,2011,5,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.5,1.5,5,1,0.3,20,70,14.87,0,159.7,1.177,0.92,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,3,8503,1,2011,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.5,4,1,0.45,20,50,NA,0,NA,NA,NA,0.022222222222222223,0.002777777777777778,0,0.019444444444444445
85,4,8504,1,2011,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1.6,0.6,2,1,0.8,10,50,14.38,0,164.6,0.523,0.4,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
85,4,8504,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6,0.6,3,1,0.3,20,50,NA,0,NA,NA,NA,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
85,4,8504,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1.6,0.6,4,1,0.4,20,50,14.16,0,166.6,0.471,0.36,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
85,4,8504,1,2011,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.6,3,1,0.6,20,50,NA,0,NA,NA,NA,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
85,4,8504,1,2011,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.6,3,1,0.6,20,50,14.38,0,164.5,0.45,0.34,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
85,4,8504,1,2011,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.6,0.6,3,1,0.6,10,50,NA,0,NA,NA,NA,0.11277777750000001,0.07919753083333333,0,0.033580246666666674
86,1,8601,1,2011,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,4,3,0.5,10,30,14.62,0,162,0.528,0.4,0.030925925555555556,0,0,0.030925925555555556
86,1,8601,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0.3,20,50,NA,0,NA,NA,NA,0.030925925555555556,0,0,0.030925925555555556
86,1,8601,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0.8,20,40,13.85,0,169.4,0.509,0.39,0.030925925555555556,0,0,0.030925925555555556
86,1,8601,1,2011,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0.8,10,40,NA,0,NA,NA,NA,0.030925925555555556,0,0,0.030925925555555556
86,1,8601,1,2011,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0.8,20,30,14.04,0,167.6,0.596,0.45,0.030925925555555556,0,0,0.030925925555555556
86,1,8601,1,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0.8,10,30,NA,0,NA,NA,NA,0.030925925555555556,0,0,0.030925925555555556
86,2,8602,1,2011,1,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.9,5,30,16.73,0,143.3,0.528,0.4,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,2,8602,1,2011,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.9,10,30,NA,0,NA,NA,NA,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,2,8602,1,2011,3,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.8,5,30,16.74,0,143.3,0.508,0.38,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,2,8602,1,2011,4,0,1,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.8,5,10,NA,0,NA,NA,NA,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,2,8602,1,2011,5,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.8,5,10,16.59,0,144.6,0.51,0.39,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,2,8602,1,2011,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5,4,3,0.7,5,40,NA,0,NA,NA,NA,0.08074074055555555,0.05981481472222222,0,0.020925925833333334
86,3,8603,1,2011,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,4,3,0.9,5,20,15.59,0,153.1,0.621,0.49,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,3,8603,1,2011,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,4,3,0.8,5,20,NA,0,NA,NA,NA,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,3,8603,1,2011,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,4,3,0.7,5,30,15.3,0,155.8,0.603,0.46,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,3,8603,1,2011,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.5,0.5,4,3,0.7,5,30,NA,0,NA,NA,NA,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,3,8603,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,4,3,0.7,5,30,15.52,0,153.9,0.593,0.45,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,3,8603,1,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0.5,4,3,0.7,5,20,NA,0,NA,NA,NA,0.1028395061111111,0.005555555555555556,0,0.09728395055555555
86,4,8604,1,2011,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.5,20,40,15.95,0,150.2,0.522,0.4,0.14598765416666665,0,0,0.14598765416666665
86,4,8604,1,2011,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.5,20,30,NA,0,NA,NA,NA,0.14598765416666665,0,0,0.14598765416666665
86,4,8604,1,2011,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.9,10,30,14.67,0,161.4,0.528,0.4,0.14598765416666665,0,0,0.14598765416666665
86,4,8604,1,2011,4,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.9,20,30,NA,0,NA,NA,NA,0.14598765416666665,0,0,0.14598765416666665
86,4,8604,1,2011,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.9,10,30,14.15,0,166.5,0.528,0.4,0.14598765416666665,0,0,0.14598765416666665
86,4,8604,1,2011,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.4,4,3,0.9,10,30,NA,0,NA,NA,NA,0.14598765416666665,0,0,0.14598765416666665
87,1,8701,1,2011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,1,20,45,10.94,0,201.5,0.563,0.43,0.002839506111111111,0,0,0.002839506111111111
87,1,8701,1,2011,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.4,10,50,NA,0,NA,NA,NA,0.002839506111111111,0,0,0.002839506111111111
87,1,8701,1,2011,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.3,20,35,11.69,0,192.7,0.557,0.42,0.002839506111111111,0,0,0.002839506111111111
87,1,8701,1,2011,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.3,20,40,NA,0,NA,NA,NA,0.002839506111111111,0,0,0.002839506111111111
87,1,8701,1,2011,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.5,10,40,11.58,0,194.1,0.555,0.42,0.002839506111111111,0,0,0.002839506111111111
87,1,8701,1,2011,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,0.7,4,3,0.9,10,30,NA,0,NA,NA,NA,0.002839506111111111,0,0,0.002839506111111111
87,2,8702,1,2011,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.15,25,80,12.68,0,181.7,0.425,0.32,0.0014197530555555555,0,0,0.0014197530555555555
87,2,8702,1,2011,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.1,60,80,NA,0,NA,NA,NA,0.0014197530555555555,0,0,0.0014197530555555555
87,2,8702,1,2011,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.1,30,80,13.2,0,176.4,0.419,0.32,0.0014197530555555555,0,0,0.0014197530555555555
87,2,8702,1,2011,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.1,60,80,NA,0,NA,NA,NA,0.0014197530555555555,0,0,0.0014197530555555555
87,2,8702,1,2011,5,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.15,50,80,11.73,0,191.6,0.423,0.32,0.0014197530555555555,0,0,0.0014197530555555555
87,2,8702,1,2011,6,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.7,4,3,0.2,30,90,NA,0,NA,NA,NA,0.0014197530555555555,0,0,0.0014197530555555555
